Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
reservation,1.99,1.79,2.19,100,33.12,36.44,29.81,0.53,0.58,0.48,17.53,19.28,15.78,50.27,55.3,45.25,reservation,en,2124,exact,scraped
suggest,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suggest,en,2124,exact,scraped
milner,1.06,1.0,1.11,100,2.84,3.12,2.55,0.03,0.03,0.02,0.08,0.09,0.07,0.84,0.93,0.76,milner,en,2124,exact,scraped
merge,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,merge,en,2124,exact,scraped
pitch,1.06,1.0,1.11,100,22.14,24.36,19.93,0.05,0.06,0.05,1.12,1.24,1.01,2.68,2.94,2.41,pitch,en,2124,exact,scraped
kind,1.23,1.11,1.35,100,20.41,22.45,18.37,0.74,0.82,0.67,15.18,16.7,13.66,14.08,15.49,12.67,kind,en,2124,exact,scraped
format,1.93,1.74,2.12,100,6.8,7.48,6.12,6.86,7.55,6.18,46.65,51.32,41.99,91.96,101.15,82.76,format,en,2124,exact,scraped
effectiveness,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,effectiveness,en,2124,exact,scraped
talk,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,talk,en,2124,exact,scraped
researcher,1.06,1.0,1.11,100,18.84,20.73,16.96,0.01,0.01,0.01,0.13,0.14,0.11,0.84,0.93,0.76,researcher,en,2124,exact,scraped
autograd,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,autograd,en,2124,exact,scraped
ayoosh,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ayoosh,en,2124,exact,scraped
lattice,1.61,1.45,1.77,100,10.46,11.5,9.41,5.1,5.61,4.59,53.31,58.64,47.98,67.45,74.2,60.71,lattice,en,2124,exact,scraped
structure,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,structure,en,2124,exact,scraped
visualisation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visualisation,en,2124,exact,scraped
imagine,1.06,1.0,1.11,100,21.93,24.12,19.74,0.03,0.03,0.03,0.65,0.72,0.59,0.42,0.46,0.38,imagine,en,2124,exact,scraped
technique,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,technique,en,2124,exact,scraped
favorite,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,favorite,en,2124,exact,scraped
case,1.09,1.0,1.19,100,44.42,48.86,39.98,0.53,0.58,0.48,23.53,25.89,21.18,37.46,41.2,33.71,case,en,2124,exact,scraped
study,1.06,1.0,1.11,100,13.63,14.99,12.26,0.08,0.08,0.07,1.03,1.13,0.93,2.25,2.48,2.03,study,en,2124,exact,scraped
insight,1.06,1.0,1.11,100,20.84,22.92,18.76,0.14,0.16,0.13,2.98,3.28,2.68,4.08,4.49,3.68,insight,en,2124,exact,scraped
file,1.1,1.0,1.2,100,25.84,28.43,23.26,0.13,0.15,0.12,3.46,3.81,3.12,6.2,6.82,5.58,file,en,2124,exact,scraped
assume,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assume,en,2124,exact,scraped
hidden,1.06,1.0,1.11,100,9.55,10.51,8.6,0.02,0.02,0.01,0.15,0.17,0.14,0.42,0.46,0.38,hidden,en,2124,exact,scraped
hoste,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hoste,en,2124,exact,scraped
rotation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rotation,en,2124,exact,scraped
sheare,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sheare,en,2124,exact,scraped
exciting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,exciting,en,2124,exact,scraped
figure,2.36,2.12,2.59,100,3.09,3.4,2.78,0.27,0.29,0.24,0.83,0.91,0.75,0.84,0.93,0.76,figure,en,2124,exact,scraped
shermer,1.06,1.0,1.11,100,11.11,12.22,10.0,0.0,0.0,0.0,0.04,0.05,0.04,0.42,0.46,0.38,shermer,en,2124,exact,scraped
short,1.67,1.5,1.84,100,62.04,68.25,55.84,0.09,0.1,0.08,5.81,6.39,5.23,8.73,9.6,7.86,short,en,2124,exact,scraped
serie,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,serie,en,2124,exact,scraped
steps,1.14,1.03,1.25,100,19.94,21.93,17.95,0.36,0.39,0.32,7.13,7.84,6.41,10.0,11.0,9.0,steps,en,2124,exact,scraped
communicate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,communicate,en,2124,exact,scraped
articulate,1.11,1.0,1.23,100,57.01,62.72,51.31,3.43,3.77,3.09,195.6,215.17,176.04,87.59,96.35,78.83,articulate,en,2124,exact,scraped
healthcare,1.25,1.13,1.38,100,71.27,78.39,64.14,0.21,0.23,0.19,15.02,16.52,13.52,10.56,11.62,9.51,healthcare,en,2124,exact,scraped
vertical,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vertical,en,2124,exact,scraped
spot,1.08,1.0,1.15,100,67.5,74.25,60.75,1.71,1.88,1.54,115.21,126.73,103.69,104.63,115.09,94.17,spot,en,2124,exact,scraped
advertise,1.73,1.56,1.9,100,70.23,77.25,63.2,0.68,0.74,0.61,47.56,52.31,42.8,39.29,43.22,35.36,advertise,en,2124,exact,scraped
hold,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hold,en,2124,exact,scraped
fontecchio,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontecchio,en,2124,exact,scraped
byscott,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,byscott,en,2124,exact,scraped
credit,1.46,1.31,1.6,100,54.65,60.12,49.19,3.91,4.3,3.52,213.62,234.99,192.26,137.72,151.49,123.95,credit,en,2124,exact,scraped
budget,1.22,1.1,1.35,100,57.52,63.27,51.77,59.14,65.05,53.22,3401.61,3741.77,3061.45,796.76,876.44,717.08,budget,en,2124,exact,scraped
decade,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,decade,en,2124,exact,scraped
play,1.06,1.0,1.11,100,5.78,6.35,5.2,11.14,12.25,10.03,64.34,70.77,57.9,110.4,121.44,99.36,play,en,2124,exact,scraped
merit,2.36,2.12,2.59,100,42.59,46.85,38.33,0.02,0.02,0.02,0.88,0.97,0.79,0.42,0.46,0.38,merit,en,2124,exact,scraped
corporate,1.35,1.21,1.48,100,41.55,45.7,37.39,0.15,0.17,0.14,6.31,6.94,5.68,7.18,7.9,6.46,corporate,en,2124,exact,scraped
stay,1.06,1.0,1.11,100,20.29,22.32,18.27,0.03,0.03,0.02,0.52,0.57,0.47,1.27,1.39,1.14,stay,en,2124,exact,scraped
quarter,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quarter,en,2124,exact,scraped
initialization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,initialization,en,2124,exact,scraped
similarities,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,similarities,en,2124,exact,scraped
featured,1.06,1.0,1.11,100,26.88,29.57,24.2,0.04,0.05,0.04,1.16,1.28,1.04,0.84,0.93,0.76,featured,en,2124,exact,scraped
communication,1.09,1.0,1.18,100,31.88,35.07,28.69,0.17,0.19,0.16,5.52,6.08,4.97,6.34,6.97,5.7,communication,en,2124,exact,scraped
portable,1.09,1.0,1.18,100,21.1,23.21,18.99,0.2,0.21,0.18,4.12,4.53,3.71,6.06,6.66,5.45,portable,en,2124,exact,scraped
think,1.06,1.0,1.11,100,8.88,9.77,7.99,0.23,0.25,0.21,2.03,2.23,1.83,1.69,1.86,1.52,think,en,2124,exact,scraped
roundup,1.44,1.3,1.58,100,48.97,53.87,44.08,1.52,1.67,1.37,74.55,82.01,67.1,64.64,71.1,58.17,roundup,en,2124,exact,scraped
merely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,merely,en,2124,exact,scraped
techniques,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,techniques,en,2124,exact,scraped
time,1.06,1.0,1.11,100,17.78,19.56,16.0,0.06,0.06,0.05,1.04,1.15,0.94,1.69,1.86,1.52,time,en,2124,exact,scraped
remember,1.06,1.0,1.11,100,45.36,49.9,40.83,0.04,0.04,0.03,1.69,1.86,1.52,0.42,0.46,0.38,remember,en,2124,exact,scraped
forward,1.43,1.29,1.58,100,17.91,19.7,16.12,7.71,8.48,6.94,138.08,151.89,124.27,113.64,125.01,102.28,forward,en,2124,exact,scraped
activ,1.06,1.0,1.11,100,4.83,5.31,4.34,0.03,0.03,0.02,0.12,0.13,0.11,0.42,0.46,0.38,activ,en,2124,exact,scraped
augmentation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,augmentation,en,2124,exact,scraped
substitute,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,substitute,en,2124,exact,scraped
covariate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,covariate,en,2124,exact,scraped
shift,1.06,1.0,1.13,100,39.23,43.15,35.31,6.02,6.62,5.41,236.0,259.6,212.4,115.89,127.48,104.31,shift,en,2124,exact,scraped
affine,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affine,en,2124,exact,scraped
transformation,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transformation,en,2124,exact,scraped
chose,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chose,en,2124,exact,scraped
gradient,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gradient,en,2124,exact,scraped
sum,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sum,en,2124,exact,scraped
tutorial,1.64,1.48,1.81,100,69.45,76.39,62.5,0.09,0.1,0.08,6.22,6.84,5.6,8.87,9.76,7.98,tutorial,en,2124,exact,scraped
index,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,index,en,2124,exact,scraped
bre,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bre,en,2124,exact,scraped
pipeline,1.51,1.36,1.66,100,55.97,61.57,50.38,1.03,1.13,0.93,57.59,63.35,51.83,71.82,79.0,64.64,pipeline,en,2124,exact,scraped
decay,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,decay,en,2124,exact,scraped
change,1.06,1.0,1.11,100,11.52,12.67,10.37,0.07,0.08,0.06,0.8,0.87,0.72,2.11,2.32,1.9,change,en,2124,exact,scraped
previous,1.06,1.0,1.11,100,15.1,16.61,13.59,0.01,0.01,0.01,0.09,0.1,0.08,0.42,0.46,0.38,previous,en,2124,exact,scraped
cursor,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cursor,en,2124,exact,scraped
service,1.11,1.0,1.23,100,24.47,26.92,22.02,0.87,0.96,0.78,21.25,23.37,19.12,30.7,33.77,27.63,service,en,2124,exact,scraped
digitalocean,1.98,1.78,2.18,100,35.35,38.89,31.82,4.88,5.36,4.39,172.4,189.64,155.16,117.3,129.03,105.57,digitalocean,en,2124,exact,scraped
peek,1.06,1.0,1.11,100,31.46,34.61,28.32,0.45,0.49,0.4,14.02,15.43,12.62,16.34,17.97,14.7,peek,en,2124,exact,scraped
provider,1.06,1.0,1.11,100,39.49,43.44,35.55,0.04,0.05,0.04,1.76,1.93,1.58,0.84,0.93,0.76,provider,en,2124,exact,scraped
investment,1.21,1.09,1.33,100,49.04,53.94,44.13,2.72,2.99,2.45,133.4,146.74,120.06,119.84,131.82,107.85,investment,en,2124,exact,scraped
set,1.06,1.0,1.11,100,14.49,15.94,13.04,0.05,0.05,0.04,0.67,0.74,0.61,0.42,0.46,0.38,set,en,2124,exact,scraped
joel,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joel,en,2124,exact,scraped
swap,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,swap,en,2124,exact,scraped
free,1.06,1.0,1.11,100,8.89,9.78,8.01,4.98,5.48,4.48,44.32,48.75,39.89,106.88,117.57,96.19,free,en,2124,exact,scraped
cpanel,1.82,1.64,2.0,100,61.95,68.15,55.76,0.52,0.57,0.47,32.22,35.44,29.0,17.04,18.74,15.34,cpanel,en,2124,exact,scraped
vpn,3.09,2.78,3.4,100,42.4,46.64,38.16,62.84,69.13,56.56,2664.39,2930.83,2397.95,1187.96,1306.75,1069.16,vpn,en,2124,exact,scraped
comment,1.06,1.0,1.11,100,14.21,15.63,12.79,0.04,0.05,0.04,0.64,0.7,0.57,0.84,0.93,0.76,comment,en,2124,exact,scraped
subscribe,1.06,1.0,1.11,100,4.52,4.97,4.07,0.53,0.59,0.48,2.41,2.65,2.17,8.87,9.76,7.98,subscribe,en,2124,exact,scraped
share,1.06,1.0,1.11,100,16.93,18.63,15.24,0.02,0.02,0.01,0.27,0.3,0.25,0.42,0.46,0.38,share,en,2124,exact,scraped
label,1.1,1.0,1.2,100,41.69,45.86,37.52,0.6,0.66,0.54,24.88,27.37,22.39,27.32,30.05,24.59,label,en,2124,exact,scraped
numpy,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,numpy,en,2124,exact,scraped
instances,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,instances,en,2124,exact,scraped
distinctive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distinctive,en,2124,exact,scraped
development,1.06,1.0,1.11,100,17.24,18.96,15.51,0.06,0.07,0.05,1.03,1.13,0.93,3.1,3.41,2.79,development,en,2124,exact,scraped
areas,1.06,1.0,1.11,100,5.36,5.9,4.82,0.01,0.01,0.01,0.07,0.08,0.06,0.42,0.46,0.38,areas,en,2124,exact,scraped
follow,1.06,1.0,1.11,100,6.7,7.37,6.03,0.02,0.02,0.02,0.11,0.12,0.1,0.42,0.46,0.38,follow,en,2124,exact,scraped
symposium,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,symposium,en,2124,exact,scraped
modeled,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modeled,en,2124,exact,scraped
parallel,1.06,1.0,1.11,100,9.34,10.28,8.41,0.11,0.12,0.09,0.98,1.08,0.88,1.27,1.39,1.14,parallel,en,2124,exact,scraped
synthesize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthesize,en,2124,exact,scraped
exact,1.06,1.0,1.11,100,6.83,7.51,6.14,0.05,0.05,0.04,0.31,0.34,0.28,0.42,0.46,0.38,exact,en,2124,exact,scraped
sinewave,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinewave,en,2124,exact,scraped
trained,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trained,en,2124,exact,scraped
remove,1.06,1.0,1.11,100,5.21,5.73,4.69,0.05,0.05,0.04,0.26,0.29,0.23,1.69,1.86,1.52,remove,en,2124,exact,scraped
allege,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,allege,en,2124,exact,scraped
breaking,1.06,1.0,1.11,100,14.0,15.4,12.6,0.01,0.02,0.01,0.21,0.23,0.19,0.42,0.46,0.38,breaking,en,2124,exact,scraped
integration,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,integration,en,2124,exact,scraped
classify,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classify,en,2124,exact,scraped
imgs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,imgs,en,2124,exact,scraped
natural,1.06,1.0,1.11,100,10.54,11.6,9.49,0.0,0.0,0.0,0.02,0.02,0.02,0.42,0.46,0.38,natural,en,2124,exact,scraped
prelu,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prelu,en,2124,exact,scraped
descent,1.06,1.0,1.11,100,14.07,15.48,12.66,0.08,0.09,0.07,1.12,1.23,1.0,1.27,1.39,1.14,descent,en,2124,exact,scraped
flip,1.12,1.01,1.23,100,18.47,20.32,16.62,0.16,0.18,0.15,2.99,3.29,2.7,4.65,5.11,4.18,flip,en,2124,exact,scraped
approval,1.06,1.0,1.11,100,6.08,6.69,5.47,0.07,0.08,0.07,0.44,0.48,0.4,1.27,1.39,1.14,approval,en,2124,exact,scraped
transform,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transform,en,2124,exact,scraped
challenge,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,challenge,en,2124,exact,scraped
directive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,directive,en,2124,exact,scraped
translated,1.08,1.0,1.16,100,58.52,64.37,52.66,0.12,0.13,0.11,7.15,7.86,6.43,8.03,8.83,7.22,translated,en,2124,exact,scraped
networking,1.3,1.17,1.43,100,44.2,48.62,39.78,0.56,0.61,0.5,24.6,27.06,22.14,40.42,44.46,36.37,networking,en,2124,exact,scraped
technologies,1.17,1.05,1.28,100,36.38,40.02,32.74,0.11,0.12,0.1,4.08,4.49,3.67,3.52,3.87,3.17,technologies,en,2124,exact,scraped
setting,1.06,1.0,1.11,100,9.82,10.8,8.84,0.03,0.03,0.03,0.3,0.33,0.27,0.84,0.93,0.76,setting,en,2124,exact,scraped
lines,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lines,en,2124,exact,scraped
float,1.06,1.0,1.11,100,35.48,39.03,31.93,0.08,0.09,0.07,2.84,3.12,2.55,3.38,3.72,3.04,float,en,2124,exact,scraped
coming,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coming,en,2124,exact,scraped
tasks,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tasks,en,2124,exact,scraped
prelaunch,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prelaunch,en,2124,exact,scraped
solve,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solve,en,2124,exact,scraped
journey,1.34,1.2,1.47,100,61.64,67.8,55.48,12.5,13.75,11.25,770.54,847.6,693.49,240.1,264.11,216.09,journey,en,2124,exact,scraped
program,1.06,1.0,1.11,100,23.44,25.79,21.1,0.24,0.27,0.22,5.7,6.27,5.13,5.63,6.2,5.07,program,en,2124,exact,scraped
comprehensive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,comprehensive,en,2124,exact,scraped
sql,1.72,1.55,1.89,100,61.51,67.66,55.35,1.32,1.45,1.19,81.27,89.4,73.14,99.98,109.98,89.98,sql,en,2124,exact,scraped
translating,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,translating,en,2124,exact,scraped
nicely,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nicely,en,2124,exact,scraped
objective,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,objective,en,2124,exact,scraped
split,1.55,1.39,1.7,100,18.08,19.88,16.27,0.05,0.06,0.05,0.92,1.01,0.83,2.11,2.32,1.9,split,en,2124,exact,scraped
io,1.06,1.0,1.11,100,1.57,1.73,1.42,62.29,68.51,56.06,97.93,107.72,88.14,246.44,271.08,221.79,io,en,2124,exact,scraped
app,1.06,1.0,1.11,100,12.93,14.23,11.64,8.02,8.82,7.22,103.69,114.06,93.33,154.62,170.08,139.16,app,en,2124,exact,scraped
accountability,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountability,en,2124,exact,scraped
proceed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,proceed,en,2124,exact,scraped
schedule,1.06,1.0,1.11,100,15.53,17.09,13.98,0.07,0.08,0.07,1.16,1.27,1.04,2.53,2.79,2.28,schedule,en,2124,exact,scraped
view as,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,view as,en,2124,exact,scraped
losses,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,losses,en,2124,exact,scraped
breaks,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,breaks,en,2124,exact,scraped
conclude,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conclude,en,2124,exact,scraped
debug,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,debug,en,2124,exact,scraped
memory,1.06,1.0,1.11,100,7.99,8.79,7.19,0.47,0.52,0.43,3.78,4.16,3.4,6.2,6.82,5.58,memory,en,2124,exact,scraped
create,1.06,1.0,1.13,100,15.24,16.76,13.71,0.92,1.01,0.83,13.98,15.38,12.58,26.9,29.59,24.21,create,en,2124,exact,scraped
normalization,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normalization,en,2124,exact,scraped
associated,1.06,1.0,1.11,100,21.02,23.12,18.92,0.08,0.08,0.07,1.58,1.74,1.42,2.53,2.79,2.28,associated,en,2124,exact,scraped
scale,1.3,1.17,1.43,100,45.26,49.79,40.74,3.23,3.56,2.91,146.4,161.04,131.76,188.7,207.57,169.83,scale,en,2124,exact,scraped
translate,1.06,1.0,1.11,100,22.81,25.09,20.53,0.22,0.24,0.2,5.06,5.57,4.55,12.25,13.48,11.03,translate,en,2124,exact,scraped
previously,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,previously,en,2124,exact,scraped
difference,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,difference,en,2124,exact,scraped
advanced,1.06,1.0,1.11,100,17.4,19.14,15.66,0.4,0.44,0.36,7.01,7.71,6.31,1.27,1.39,1.14,advanced,en,2124,exact,scraped
task,1.06,1.0,1.11,100,29.14,32.05,26.22,0.02,0.02,0.02,0.55,0.6,0.49,1.27,1.39,1.14,task,en,2124,exact,scraped
dig,1.06,1.0,1.11,100,8.31,9.14,7.48,0.03,0.03,0.02,0.23,0.25,0.21,0.84,0.93,0.76,dig,en,2124,exact,scraped
myth,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,myth,en,2124,exact,scraped
number,1.06,1.0,1.11,100,11.95,13.14,10.75,0.06,0.07,0.05,0.71,0.78,0.64,1.69,1.86,1.52,number,en,2124,exact,scraped
indexes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,indexes,en,2124,exact,scraped
subject,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subject,en,2124,exact,scraped
control,1.06,1.0,1.11,100,19.78,21.76,17.8,0.05,0.05,0.04,0.92,1.01,0.83,1.69,1.86,1.52,control,en,2124,exact,scraped
diverse,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diverse,en,2124,exact,scraped
job,1.83,1.65,2.02,100,50.79,55.87,45.71,6.34,6.98,5.71,322.11,354.32,289.9,423.59,465.95,381.23,job,en,2124,exact,scraped
general,1.87,1.68,2.06,100,47.56,52.32,42.81,0.09,0.1,0.08,4.43,4.87,3.98,3.38,3.72,3.04,general,en,2124,exact,scraped
additional,1.07,1.0,1.14,100,2.24,2.47,2.02,3.82,4.2,3.43,8.56,9.41,7.7,30.42,33.46,27.38,additional,en,2124,exact,scraped
expo,1.75,1.57,1.92,100,30.06,33.07,27.06,1.75,1.93,1.58,52.73,58.0,47.46,87.45,96.19,78.7,expo,en,2124,exact,scraped
x max,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x max,en,2124,exact,scraped
resort,1.06,1.0,1.13,100,25.82,28.41,23.24,0.7,0.77,0.63,18.12,19.93,16.31,25.63,28.19,23.07,resort,en,2124,exact,scraped
sit,1.06,1.0,1.11,100,2.07,2.28,1.86,0.02,0.02,0.02,0.05,0.05,0.04,0.42,0.46,0.38,sit,en,2124,exact,scraped
infinite,1.41,1.27,1.55,100,37.17,40.89,33.45,0.87,0.96,0.79,32.42,35.66,29.18,23.38,25.71,21.04,infinite,en,2124,exact,scraped
jun,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jun,en,2124,exact,scraped
superior,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superior,en,2124,exact,scraped
ramesh,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ramesh,en,2124,exact,scraped
circumstance,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,circumstance,en,2124,exact,scraped
approachable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approachable,en,2124,exact,scraped
mountainous,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mountainous,en,2124,exact,scraped
recommend,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recommend,en,2124,exact,scraped
elle,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elle,en,2124,exact,scraped
abstract,1.06,1.0,1.11,100,16.67,18.33,15.0,0.06,0.07,0.05,1.01,1.11,0.9,0.84,0.93,0.76,abstract,en,2124,exact,scraped
learns,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,learns,en,2124,exact,scraped
opened,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,opened,en,2124,exact,scraped
restrict,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,restrict,en,2124,exact,scraped
process,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,process,en,2124,exact,scraped
announcement,1.06,1.0,1.11,100,31.5,34.65,28.35,0.04,0.04,0.03,1.13,1.24,1.01,1.69,1.86,1.52,announcement,en,2124,exact,scraped
complexities,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complexities,en,2124,exact,scraped
mapped,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mapped,en,2124,exact,scraped
tr,1.06,1.0,1.11,100,26.81,29.49,24.13,0.02,0.02,0.02,0.57,0.63,0.51,1.69,1.86,1.52,tr,en,2124,exact,scraped
