Keyword,ad_position_average,ad_position_max,ad_position_min,bid,cpc_average,cpc_max,cpc_min,daily_clicks_average,daily_clicks_max,daily_clicks_min,daily_cost_average,daily_cost_max,daily_cost_min,daily_impressions_average,daily_impressions_max,daily_impressions_min,key,language,loc_id,match,source
follower,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,follower,en,2124,exact,scraped
deploy,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deploy,en,2124,exact,scraped
free,1.06,1.0,1.11,100,0.58,0.64,0.53,5.27,5.8,4.74,3.08,3.38,2.77,146.15,160.77,131.54,free,en,2124,exact,scraped
alpha,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alpha,en,2124,exact,scraped
share,1.06,1.0,1.11,100,2.47,2.71,2.22,0.02,0.02,0.01,0.04,0.04,0.03,0.9,0.99,0.81,share,en,2124,exact,scraped
pocketed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pocketed,en,2124,exact,scraped
hill,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,en,2124,exact,scraped
pace,1.06,1.0,1.11,100,0.35,0.38,0.31,0.08,0.09,0.07,0.03,0.03,0.02,1.81,1.99,1.63,pace,en,2124,exact,scraped
truth,1.06,1.0,1.11,100,5.52,6.07,4.97,0.06,0.07,0.06,0.34,0.38,0.31,3.43,3.78,3.09,truth,en,2124,exact,scraped
hump,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hump,en,2124,exact,scraped
consecutive,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,consecutive,en,2124,exact,scraped
gather,1.06,1.0,1.11,100,13.21,14.53,11.89,0.15,0.17,0.14,1.99,2.19,1.79,2.35,2.58,2.11,gather,en,2124,exact,scraped
assistant,1.06,1.0,1.11,100,0.86,0.95,0.78,0.03,0.03,0.03,0.03,0.03,0.02,2.53,2.78,2.28,assistant,en,2124,exact,scraped
saturate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saturate,en,2124,exact,scraped
det,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,det,en,2124,exact,scraped
rejection,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rejection,en,2124,exact,scraped
unite,1.06,1.0,1.11,100,2.95,3.24,2.65,0.47,0.51,0.42,1.38,1.51,1.24,16.98,18.68,15.28,unite,en,2124,exact,scraped
run,1.06,1.0,1.11,100,0.38,0.42,0.34,0.89,0.98,0.8,0.34,0.37,0.3,12.28,13.51,11.06,run,en,2124,exact,scraped
conclusion,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conclusion,en,2124,exact,scraped
returned,1.06,1.0,1.11,100,0.6,0.66,0.54,0.03,0.03,0.03,0.02,0.02,0.02,1.81,1.99,1.63,returned,en,2124,exact,scraped
architectures,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,architectures,en,2124,exact,scraped
writes,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,writes,en,2124,exact,scraped
serialize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,serialize,en,2124,exact,scraped
updates,1.06,1.0,1.11,100,0.66,0.72,0.59,0.14,0.16,0.13,0.09,0.1,0.08,5.24,5.76,4.72,updates,en,2124,exact,scraped
breaking,1.06,1.0,1.11,100,1.37,1.51,1.23,0.01,0.01,0.01,0.01,0.01,0.01,0.72,0.79,0.65,breaking,en,2124,exact,scraped
assembly,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,assembly,en,2124,exact,scraped
prefer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,prefer,en,2124,exact,scraped
notas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,notas,en,2124,exact,scraped
algorithmic,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,algorithmic,en,2124,exact,scraped
solicit,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solicit,en,2124,exact,scraped
response,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,response,en,2124,exact,scraped
saturates,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,saturates,en,2124,exact,scraped
script,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,script,en,2124,exact,scraped
filters,1.06,1.0,1.11,100,1.31,1.44,1.18,0.33,0.37,0.3,0.44,0.48,0.39,17.52,19.28,15.77,filters,en,2124,exact,scraped
sociology,1.06,1.0,1.11,100,6.06,6.67,5.46,0.04,0.04,0.03,0.23,0.25,0.2,3.61,3.97,3.25,sociology,en,2124,exact,scraped
mds,1.06,1.0,1.11,100,1.13,1.25,1.02,0.72,0.79,0.65,0.81,0.9,0.73,31.07,34.18,27.97,mds,en,2124,exact,scraped
right,1.06,1.0,1.11,100,0.55,0.6,0.49,0.19,0.21,0.17,0.1,0.11,0.09,4.34,4.77,3.9,right,en,2124,exact,scraped
droppable,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,droppable,en,2124,exact,scraped
filme,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,filme,en,2124,exact,scraped
steps,1.06,1.0,1.11,100,1.4,1.54,1.26,0.3,0.33,0.27,0.42,0.46,0.38,9.03,9.94,8.13,steps,en,2124,exact,scraped
privately,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,privately,en,2124,exact,scraped
libraries,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libraries,en,2124,exact,scraped
inside,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inside,en,2124,exact,scraped
representing,1.06,1.0,1.11,100,0.26,0.29,0.24,0.04,0.05,0.04,0.01,0.01,0.01,0.9,0.99,0.81,representing,en,2124,exact,scraped
localizing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,localizing,en,2124,exact,scraped
glimpse,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,glimpse,en,2124,exact,scraped
mar,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mar,en,2124,exact,scraped
min,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,min,en,2124,exact,scraped
bash,1.06,1.0,1.11,100,1.39,1.53,1.25,0.09,0.1,0.08,0.13,0.14,0.11,1.81,1.99,1.63,bash,en,2124,exact,scraped
wordpress,1.06,1.0,1.12,100,16.57,18.23,14.92,82.47,90.71,74.22,1366.83,1503.51,1230.15,1953.47,2148.82,1758.12,wordpress,en,2124,exact,scraped
team,1.06,1.0,1.11,100,2.38,2.62,2.15,0.68,0.74,0.61,1.61,1.77,1.45,48.42,53.26,43.58,team,en,2124,exact,scraped
currently,1.06,1.0,1.11,100,0.83,0.91,0.75,0.04,0.05,0.04,0.04,0.04,0.03,2.71,2.98,2.44,currently,en,2124,exact,scraped
score,1.06,1.0,1.11,100,3.05,3.35,2.74,0.01,0.01,0.0,0.02,0.02,0.01,0.9,0.99,0.81,score,en,2124,exact,scraped
growth,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,growth,en,2124,exact,scraped
yesterday,1.06,1.0,1.11,100,3.11,3.42,2.8,0.0,0.0,0.0,0.01,0.01,0.01,1.81,1.99,1.63,yesterday,en,2124,exact,scraped
magnetic,1.06,1.0,1.11,100,2.14,2.35,1.92,0.01,0.01,0.01,0.02,0.03,0.02,1.63,1.79,1.46,magnetic,en,2124,exact,scraped
weighted,1.06,1.0,1.11,100,1.21,1.33,1.09,0.03,0.03,0.02,0.03,0.04,0.03,0.72,0.79,0.65,weighted,en,2124,exact,scraped
multipling,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multipling,en,2124,exact,scraped
average,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,en,2124,exact,scraped
small,1.06,1.0,1.11,100,0.23,0.25,0.21,0.03,0.03,0.03,0.01,0.01,0.01,0.9,0.99,0.81,small,en,2124,exact,scraped
world,1.06,1.0,1.11,100,0.89,0.98,0.8,0.55,0.61,0.5,0.5,0.55,0.45,12.1,13.31,10.89,world,en,2124,exact,scraped
affacing,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affacing,en,2124,exact,scraped
premature,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,premature,en,2124,exact,scraped
finish,1.06,1.0,1.11,100,2.4,2.64,2.16,0.07,0.07,0.06,0.16,0.18,0.14,4.34,4.77,3.9,finish,en,2124,exact,scraped
card,1.06,1.0,1.11,100,1.13,1.24,1.02,0.19,0.21,0.17,0.21,0.23,0.19,6.68,7.35,6.02,card,en,2124,exact,scraped
longitude,1.06,1.0,1.11,100,1.38,1.52,1.24,0.05,0.05,0.04,0.06,0.07,0.06,0.72,0.79,0.65,longitude,en,2124,exact,scraped
educational,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,educational,en,2124,exact,scraped
targs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,targs,en,2124,exact,scraped
generally,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,generally,en,2124,exact,scraped
features,1.06,1.0,1.11,100,0.28,0.31,0.25,0.07,0.08,0.06,0.02,0.02,0.02,3.61,3.97,3.25,features,en,2124,exact,scraped
including,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,including,en,2124,exact,scraped
w,1.06,1.0,1.11,100,0.51,0.57,0.46,0.07,0.08,0.07,0.04,0.04,0.03,3.61,3.97,3.25,w,en,2124,exact,scraped
namecheap,1.06,1.0,1.11,100,7.88,8.67,7.09,44.38,48.82,39.94,349.78,384.75,314.8,650.19,715.21,585.17,namecheap,en,2124,exact,scraped
think,1.06,1.0,1.11,100,0.55,0.61,0.5,0.19,0.21,0.17,0.11,0.12,0.1,3.25,3.58,2.93,think,en,2124,exact,scraped
idea,1.06,1.0,1.11,100,1.66,1.82,1.49,0.3,0.33,0.27,0.5,0.55,0.45,30.35,33.39,27.32,idea,en,2124,exact,scraped
congratulation,1.06,1.0,1.11,100,0.26,0.29,0.24,0.05,0.06,0.05,0.01,0.02,0.01,0.9,0.99,0.81,congratulation,en,2124,exact,scraped
certificate,1.06,1.0,1.11,100,0.83,0.92,0.75,0.1,0.11,0.09,0.09,0.09,0.08,5.96,6.56,5.37,certificate,en,2124,exact,scraped
license,1.06,1.0,1.11,100,0.72,0.8,0.65,0.02,0.02,0.01,0.01,0.01,0.01,0.9,0.99,0.81,license,en,2124,exact,scraped
material,1.06,1.0,1.11,100,0.99,1.09,0.89,0.63,0.69,0.56,0.62,0.69,0.56,12.1,13.31,10.89,material,en,2124,exact,scraped
logit,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,logit,en,2124,exact,scraped
args,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,args,en,2124,exact,scraped
pende,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pende,en,2124,exact,scraped
authority,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,authority,en,2124,exact,scraped
summaryglobal,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,summaryglobal,en,2124,exact,scraped
registrar,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,registrar,en,2124,exact,scraped
domain,1.06,1.0,1.11,100,7.83,8.61,7.05,11.86,13.05,10.68,92.91,102.2,83.62,338.19,372.01,304.37,domain,en,2124,exact,scraped
txtv,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,txtv,en,2124,exact,scraped
creation,1.06,1.0,1.11,100,0.35,0.39,0.32,0.06,0.07,0.06,0.02,0.02,0.02,0.9,0.99,0.81,creation,en,2124,exact,scraped
rankestimate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rankestimate,en,2124,exact,scraped
monthly,1.06,1.0,1.11,100,0.46,0.51,0.42,0.06,0.06,0.05,0.03,0.03,0.02,0.9,0.99,0.81,monthly,en,2124,exact,scraped
statesupdate,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,statesupdate,en,2124,exact,scraped
tue,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tue,en,2124,exact,scraped
resolve,1.06,1.0,1.12,100,3.27,3.6,2.94,1.69,1.86,1.52,5.54,6.09,4.99,93.4,102.74,84.06,resolve,en,2124,exact,scraped
algorithm,1.06,1.0,1.11,100,0.62,0.69,0.56,0.02,0.03,0.02,0.01,0.02,0.01,0.9,0.99,0.81,algorithm,en,2124,exact,scraped
product,1.06,1.0,1.11,100,0.8,0.88,0.72,0.27,0.3,0.25,0.22,0.24,0.2,7.77,8.55,6.99,product,en,2124,exact,scraped
weeklyid,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weeklyid,en,2124,exact,scraped
networks,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,networks,en,2124,exact,scraped
point,1.06,1.0,1.11,100,1.48,1.63,1.33,0.07,0.08,0.07,0.11,0.12,0.1,4.16,4.57,3.74,point,en,2124,exact,scraped
xm,1.06,1.0,1.11,100,0.87,0.96,0.79,3.27,3.6,2.94,2.86,3.14,2.57,52.39,57.63,47.15,xm,en,2124,exact,scraped
reviewer,1.06,1.0,1.11,100,0.93,1.02,0.83,0.15,0.17,0.14,0.14,0.16,0.13,9.39,10.33,8.45,reviewer,en,2124,exact,scraped
crime,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crime,en,2124,exact,scraped
developer,1.06,1.0,1.11,100,8.16,8.98,7.35,0.15,0.16,0.13,1.22,1.34,1.1,27.82,30.6,25.04,developer,en,2124,exact,scraped
subspace,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subspace,en,2124,exact,scraped
webserv,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webserv,en,2124,exact,scraped
apr,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,apr,en,2124,exact,scraped
retweete,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,retweete,en,2124,exact,scraped
behavior,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,behavior,en,2124,exact,scraped
attention,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attention,en,2124,exact,scraped
distributions,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distributions,en,2124,exact,scraped
helpful,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,helpful,en,2124,exact,scraped
transfer,1.06,1.0,1.11,100,0.87,0.95,0.78,0.03,0.03,0.02,0.02,0.03,0.02,0.9,0.99,0.81,transfer,en,2124,exact,scraped
layers,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,layers,en,2124,exact,scraped
upsampling,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,upsampling,en,2124,exact,scraped
master,1.06,1.0,1.11,100,8.13,8.94,7.32,0.0,0.0,0.0,0.01,0.01,0.01,0.9,0.99,0.81,master,en,2124,exact,scraped
git,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,git,en,2124,exact,scraped
feedback,1.06,1.0,1.11,100,0.65,0.72,0.59,0.31,0.34,0.28,0.2,0.22,0.18,10.3,11.33,9.27,feedback,en,2124,exact,scraped
lightweight,1.06,1.0,1.11,100,0.93,1.02,0.83,0.08,0.09,0.07,0.07,0.08,0.07,2.35,2.58,2.11,lightweight,en,2124,exact,scraped
protect,1.06,1.0,1.11,100,0.37,0.41,0.34,0.04,0.05,0.04,0.02,0.02,0.01,1.81,1.99,1.63,protect,en,2124,exact,scraped
merge,1.06,1.0,1.11,100,1.96,2.16,1.77,0.0,0.0,0.0,0.0,0.01,0.0,0.9,0.99,0.81,merge,en,2124,exact,scraped
host,1.06,1.0,1.11,100,5.76,6.33,5.18,0.24,0.27,0.22,1.39,1.53,1.25,55.82,61.41,50.24,host,en,2124,exact,scraped
renaissance,1.06,1.0,1.11,100,1.57,1.73,1.42,0.03,0.03,0.03,0.05,0.05,0.04,2.71,2.98,2.44,renaissance,en,2124,exact,scraped
awesome,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,awesome,en,2124,exact,scraped
change,1.06,1.0,1.11,100,0.61,0.68,0.55,0.06,0.06,0.05,0.04,0.04,0.03,2.71,2.98,2.44,change,en,2124,exact,scraped
service,1.06,1.0,1.11,100,1.53,1.69,1.38,0.88,0.97,0.79,1.35,1.49,1.22,45.35,49.88,40.81,service,en,2124,exact,scraped
azure,1.06,1.0,1.11,100,11.58,12.74,10.43,12.32,13.55,11.09,142.69,156.95,128.42,624.36,686.79,561.92,azure,en,2124,exact,scraped
choose,1.06,1.0,1.11,100,1.01,1.11,0.91,0.12,0.13,0.11,0.12,0.13,0.11,3.43,3.78,3.09,choose,en,2124,exact,scraped
write,1.06,1.0,1.11,100,0.71,0.79,0.64,0.15,0.16,0.13,0.1,0.11,0.09,2.17,2.38,1.95,write,en,2124,exact,scraped
overhead,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overhead,en,2124,exact,scraped
server,1.06,1.0,1.11,100,14.1,15.52,12.69,0.91,1.0,0.82,12.78,14.06,11.51,108.58,119.43,97.72,server,en,2124,exact,scraped
subversion,1.06,1.0,1.11,100,2.47,2.71,2.22,0.02,0.02,0.02,0.05,0.06,0.05,2.53,2.78,2.28,subversion,en,2124,exact,scraped
checkout,1.06,1.0,1.11,100,1.13,1.24,1.02,0.33,0.36,0.3,0.37,0.41,0.34,13.73,15.1,12.36,checkout,en,2124,exact,scraped
specify,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,specify,en,2124,exact,scraped
unbiased,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbiased,en,2124,exact,scraped
ther,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ther,en,2124,exact,scraped
area,1.06,1.0,1.11,100,0.45,0.5,0.41,0.03,0.04,0.03,0.01,0.02,0.01,0.9,0.99,0.81,area,en,2124,exact,scraped
item,1.06,1.0,1.11,100,0.71,0.78,0.64,0.31,0.34,0.28,0.22,0.24,0.2,13.73,15.1,12.36,item,en,2124,exact,scraped
authentication,1.06,1.0,1.11,100,12.26,13.49,11.04,0.34,0.37,0.3,4.16,4.57,3.74,31.43,34.58,28.29,authentication,en,2124,exact,scraped
nossas,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nossas,en,2124,exact,scraped
job,1.06,1.0,1.11,100,5.48,6.03,4.93,5.67,6.24,5.1,31.07,34.18,27.96,483.99,532.39,435.59,job,en,2124,exact,scraped
cab,1.06,1.0,1.11,100,1.62,1.78,1.46,7.3,8.03,6.57,11.8,12.98,10.62,245.88,270.47,221.29,cab,en,2124,exact,scraped
distribution,1.06,1.0,1.11,100,3.12,3.43,2.8,0.09,0.1,0.08,0.28,0.31,0.25,8.67,9.54,7.8,distribution,en,2124,exact,scraped
aug,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aug,en,2124,exact,scraped
multiplication,1.06,1.0,1.11,100,0.77,0.84,0.69,0.06,0.06,0.05,0.04,0.05,0.04,1.45,1.59,1.3,multiplication,en,2124,exact,scraped
warning,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,warning,en,2124,exact,scraped
tenure,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tenure,en,2124,exact,scraped
mini,1.06,1.0,1.11,100,2.41,2.66,2.17,21.84,24.03,19.66,52.75,58.02,47.47,331.33,364.46,298.2,mini,en,2124,exact,scraped
section,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section,en,2124,exact,scraped
park,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,park,en,2124,exact,scraped
beat,1.06,1.0,1.11,100,0.3,0.33,0.27,0.35,0.39,0.32,0.1,0.11,0.09,7.05,7.75,6.34,beat,en,2124,exact,scraped
effortat,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,effortat,en,2124,exact,scraped
london,1.06,1.0,1.11,100,2.53,2.78,2.27,2.46,2.71,2.22,6.22,6.85,5.6,201.62,221.78,181.45,london,en,2124,exact,scraped
lap,1.06,1.0,1.11,100,0.12,0.13,0.11,0.07,0.08,0.06,0.01,0.01,0.01,0.9,0.99,0.81,lap,en,2124,exact,scraped
remain,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,remain,en,2124,exact,scraped
modern,1.06,1.0,1.11,100,1.55,1.7,1.39,0.1,0.11,0.09,0.16,0.18,0.14,8.49,9.34,7.64,modern,en,2124,exact,scraped
enter,1.06,1.0,1.11,100,0.32,0.35,0.29,0.11,0.12,0.1,0.03,0.04,0.03,1.81,1.99,1.63,enter,en,2124,exact,scraped
contribution,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,contribution,en,2124,exact,scraped
scales,1.06,1.0,1.11,100,3.79,4.17,3.41,1.19,1.3,1.07,4.5,4.94,4.05,62.87,69.16,56.58,scales,en,2124,exact,scraped
promising,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promising,en,2124,exact,scraped
sort,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sort,en,2124,exact,scraped
solve,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solve,en,2124,exact,scraped
auto,1.06,1.0,1.11,100,1.32,1.46,1.19,22.18,24.4,19.96,29.35,32.28,26.41,397.99,437.79,358.19,auto,en,2124,exact,scraped
tagge,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tagge,en,2124,exact,scraped
predictions,1.06,1.0,1.11,100,0.47,0.52,0.43,0.06,0.06,0.05,0.03,0.03,0.02,2.71,2.98,2.44,predictions,en,2124,exact,scraped
directed,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,directed,en,2124,exact,scraped
offset,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,offset,en,2124,exact,scraped
scene,1.06,1.0,1.11,100,0.56,0.61,0.5,56.68,62.35,51.01,31.58,34.74,28.42,965.81,1062.39,869.22,scene,en,2124,exact,scraped
increase,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,increase,en,2124,exact,scraped
founder,2.02,1.82,2.22,100,1.13,1.24,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.79,0.65,founder,en,2124,exact,scraped
beautiful,1.06,1.0,1.11,100,0.88,0.97,0.79,0.12,0.13,0.11,0.1,0.11,0.09,4.16,4.57,3.74,beautiful,en,2124,exact,scraped
subsidize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subsidize,en,2124,exact,scraped
chromebook,1.07,1.0,1.13,100,33.14,36.45,29.83,81.63,89.8,73.47,2705.32,2975.85,2434.79,1730.17,1903.19,1557.16,chromebook,en,2124,exact,scraped
quilt,1.06,1.0,1.11,100,1.57,1.73,1.42,3.55,3.9,3.19,5.58,6.14,5.02,108.76,119.63,97.88,quilt,en,2124,exact,scraped
mainstay,1.06,1.0,1.11,100,0.84,0.93,0.76,1.08,1.19,0.97,0.91,1.0,0.82,22.58,24.84,20.32,mainstay,en,2124,exact,scraped
breaks,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,breaks,en,2124,exact,scraped
control,1.06,1.0,1.11,100,1.28,1.4,1.15,0.06,0.06,0.05,0.08,0.08,0.07,4.34,4.77,3.9,control,en,2124,exact,scraped
index,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,index,en,2124,exact,scraped
synthesize,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthesize,en,2124,exact,scraped
envs,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,envs,en,2124,exact,scraped
science,1.07,1.0,1.14,100,0.8,0.88,0.72,1.08,1.19,0.97,0.86,0.95,0.78,37.58,41.33,33.82,science,en,2124,exact,scraped
noisy,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noisy,en,2124,exact,scraped
longer,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,longer,en,2124,exact,scraped
quickbook,1.07,1.0,1.14,100,17.2,18.92,15.48,3.74,4.12,3.37,64.4,70.84,57.96,66.3,72.93,59.67,quickbook,en,2124,exact,scraped
preferre,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,preferre,en,2124,exact,scraped
spread,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spread,en,2124,exact,scraped
matte,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matte,en,2124,exact,scraped
surface,1.06,1.0,1.11,100,4.27,4.69,3.84,46.0,50.6,41.4,196.21,215.84,176.59,521.74,573.92,469.57,surface,en,2124,exact,scraped
open,1.06,1.0,1.11,100,0.63,0.69,0.57,0.32,0.35,0.29,0.2,0.22,0.18,8.67,9.54,7.8,open,en,2124,exact,scraped
interesting,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interesting,en,2124,exact,scraped
aspect,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aspect,en,2124,exact,scraped
movement,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,movement,en,2124,exact,scraped
type,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,type,en,2124,exact,scraped
email,1.06,1.0,1.11,100,1.19,1.31,1.07,24.17,26.59,21.75,28.72,31.59,25.85,549.57,604.52,494.61,email,en,2124,exact,scraped
swap,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,swap,en,2124,exact,scraped
neural,,,,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neural,en,2124,exact,scraped
